timestamp,msg_type,scan_index,dist_or_yaw,pulse_L_or_ax,pulse_R_or_ay,az,gz
12:54:12.543,S,12,88.0,96.9,36.8,,
12:54:12.671,S,12,90.0,96.1,36.8,,
12:54:12.735,S,12,92.0,96.0,36.8,,
12:54:12.864,S,12,94.0,96.0,36.8,,
12:54:12.988,S,12,96.0,96.0,36.8,,
12:54:13.051,S,12,98.0,96.9,37.3,,
12:54:13.176,S,12,100.0,95.4,37.3,,
12:54:13.295,S,12,102.0,97.7,37.3,,
12:54:13.359,S,12,104.0,96.9,37.3,,
12:54:13.487,S,12,106.0,99.4,37.3,,
12:54:13.615,S,12,108.0,95.6,38.2,,
12:54:13.679,S,12,110.0,63.1,37.8,,
12:54:13.807,S,12,112.0,63.1,38.2,,
12:54:13.871,S,12,114.0,62.7,38.7,,
12:54:13.998,S,12,116.0,61.8,39.2,,
12:54:14.061,S,12,118.0,61.4,40.9,,
12:54:14.188,S,12,120.0,61.0,66.3,,
12:54:14.313,S,12,122.0,61.4,65.8,,
12:54:14.376,S,12,124.0,61.4,66.2,,
12:54:14.503,S,12,126.0,61.4,65.8,,
12:54:14.623,S,12,128.0,61.4,65.8,,
12:54:14.686,S,12,130.0,61.4,65.8,,
12:54:14.815,S,12,132.0,61.4,65.8,,
12:54:14.879,S,12,134.0,61.8,66.2,,
12:54:15.005,S,12,136.0,61.4,66.2,,
12:54:15.131,S,12,138.0,62.3,65.8,,
12:54:15.184,S,12,140.0,61.9,57.1,,
12:54:15.311,S,12,142.0,61.9,56.2,,
12:54:15.439,S,12,144.0,62.4,55.7,,
12:54:15.504,S,12,146.0,63.2,55.3,,
12:54:15.631,S,12,148.0,63.7,54.8,,
12:54:15.695,S,12,150.0,97.9,55.2,,
12:54:15.821,S,12,152.0,63.3,54.4,,
12:54:15.936,S,12,154.0,106.6,54.3,,
12:54:16.063,S,12,156.0,106.1,54.3,,
12:54:16.126,S,12,158.0,97.8,54.3,,
12:54:16.255,S,12,160.0,106.2,54.2,,
12:54:16.383,S,12,162.0,107.8,53.8,,
12:54:16.447,S,12,164.0,104.9,53.8,,
12:54:16.559,S,12,166.0,105.3,54.2,,
12:54:16.686,S,12,168.0,107.9,53.8,,
12:54:16.812,S,12,170.0,113.0,53.8,,
12:54:16.876,S,12,172.0,126.7,53.8,,
12:54:17.000,S,12,174.0,110.9,53.8,,
12:54:17.125,S,12,176.0,145.0,53.8,,
12:54:17.247,S,12,178.0,124.9,53.8,,
12:54:17.375,S,12,180.0,145.3,54.2,,
12:54:17.813,STEP,13,10.3,0.158,-0.04,0.999,-1.61
12:54:18.501,S,13,0.0,63.7,114.5,,
12:54:18.622,S,13,2.0,63.8,116.2,,
12:54:18.751,S,13,4.0,63.7,117.0,,
12:54:18.875,S,13,6.0,64.6,117.8,,
12:54:18.938,S,13,8.0,63.8,119.5,,
12:54:19.065,S,13,10.0,64.7,115.7,,
12:54:19.191,S,13,12.0,64.3,114.0,,
12:54:19.312,S,13,14.0,64.3,115.3,,
12:54:19.439,S,13,16.0,64.3,115.7,,
12:54:19.503,S,13,18.0,65.2,116.1,,
12:54:19.631,S,13,20.0,64.8,115.2,,
12:54:19.759,S,13,22.0,64.8,117.8,,
12:54:19.872,S,13,24.0,65.7,114.8,,
12:54:19.999,S,13,26.0,64.9,116.1,,
12:54:20.063,S,13,28.0,65.4,117.0,,
12:54:20.186,S,13,30.0,65.8,113.2,,
12:54:20.312,S,13,32.0,67.6,113.2,,
12:54:20.376,S,13,34.0,66.7,117.0,,
12:54:20.560,S,13,36.0,143.4,127.0,,
12:54:20.623,S,13,38.0,143.4,114.4,,
12:54:20.752,S,13,40.0,143.5,126.1,,
12:54:20.879,S,13,42.0,97.0,126.8,,
12:54:21.007,S,13,44.0,143.5,118.7,,
12:54:21.135,S,13,46.0,144.3,126.4,,
12:54:21.247,S,13,48.0,145.1,120.8,,
12:54:21.376,S,13,50.0,144.7,39.6,,
12:54:21.503,S,13,52.0,142.6,38.3,,
12:54:21.631,S,13,54.0,126.7,37.8,,
12:54:21.695,S,13,56.0,95.2,38.2,,
12:54:21.808,S,13,58.0,96.3,37.7,,
12:54:21.935,S,13,60.0,94.3,36.9,,
12:54:21.997,S,13,62.0,95.0,36.8,,
12:54:22.122,S,13,64.0,95.1,36.4,,
12:54:22.249,S,13,66.0,93.4,36.4,,
12:54:22.313,S,13,68.0,93.0,36.3,,
12:54:22.439,S,13,70.0,94.2,36.8,,
12:54:22.559,S,13,72.0,93.4,36.3,,
12:54:22.623,S,13,74.0,93.0,36.3,,
12:54:22.752,S,13,76.0,94.2,36.3,,
12:54:22.815,S,13,78.0,92.9,36.3,,
12:54:22.942,S,13,80.0,94.2,36.3,,
12:54:23.069,S,13,82.0,92.5,36.2,,
12:54:23.132,S,13,84.0,92.1,36.2,,
12:54:23.248,S,13,86.0,91.6,36.2,,
12:54:23.375,S,13,88.0,92.0,36.2,,
12:54:23.439,S,13,90.0,91.3,36.3,,
12:54:23.568,S,13,92.0,91.2,36.3,,
12:54:23.632,S,13,94.0,91.2,36.3,,
12:54:23.760,S,13,96.0,91.2,36.3,,
12:54:23.871,S,13,98.0,91.3,36.3,,
12:54:23.998,S,13,100.0,90.8,36.7,,
12:54:24.062,S,13,102.0,90.8,36.3,,
12:54:24.188,S,13,104.0,90.8,37.2,,
12:54:24.251,S,13,106.0,57.6,36.8,,
12:54:24.377,S,13,108.0,91.3,37.3,,
12:54:24.441,S,13,110.0,56.7,37.7,,
12:54:24.560,S,13,112.0,56.7,37.7,,
12:54:24.687,S,13,114.0,57.1,38.2,,
12:54:24.752,S,13,116.0,56.7,38.7,,
12:54:24.881,S,13,118.0,56.7,40.0,,
12:54:24.943,S,13,120.0,56.7,74.3,,
12:54:25.072,S,13,122.0,56.7,73.9,,
12:54:25.136,S,13,124.0,56.3,74.2,,
12:54:25.264,S,13,126.0,56.3,73.8,,
12:54:25.388,S,13,128.0,55.9,73.8,,
12:54:25.450,S,13,130.0,56.8,73.4,,
12:54:25.576,S,13,132.0,56.3,73.3,,
12:54:25.701,S,13,134.0,57.2,74.1,,
12:54:25.763,S,13,136.0,56.8,73.3,,
12:54:25.887,S,13,138.0,58.1,73.7,,
12:54:26.015,S,13,140.0,96.9,66.0,,
12:54:26.079,S,13,142.0,101.0,65.6,,
12:54:26.205,S,13,144.0,95.7,66.7,,
12:54:26.331,S,13,146.0,110.9,65.5,,
12:54:26.458,S,13,148.0,108.1,65.0,,
12:54:26.520,S,13,150.0,109.3,64.6,,
12:54:26.639,S,13,152.0,107.2,64.5,,
12:54:26.768,S,13,154.0,110.3,64.1,,
12:54:26.894,S,13,156.0,106.3,64.1,,
12:54:26.957,S,13,158.0,105.9,64.0,,
12:54:27.085,S,13,160.0,113.0,64.1,,
12:54:27.200,S,13,162.0,129.2,64.0,,
12:54:27.327,S,13,164.0,125.8,63.6,,
12:54:27.456,S,13,166.0,124.1,64.0,,
12:54:27.519,S,13,168.0,131.7,64.4,,
12:54:27.647,S,13,170.0,115.2,63.9,,
12:54:27.776,S,13,172.0,135.2,63.9,,
12:54:27.887,S,13,174.0,134.3,63.9,,
12:54:28.013,S,13,176.0,136.5,63.9,,
12:54:28.139,S,13,178.0,136.1,63.9,,
12:54:28.201,S,13,180.0,132.6,63.9,,
12:54:28.704,STEP,14,10.3,0.114,-0.061,1.029,-0.55
12:54:29.391,S,14,0.0,74.6,123.7,,
12:54:29.514,S,14,2.0,74.5,124.6,,
12:54:29.640,S,14,4.0,74.6,124.9,,
12:54:29.765,S,14,6.0,74.6,113.5,,
12:54:29.828,S,14,8.0,75.1,106.8,,
12:54:29.952,S,14,10.0,74.7,113.9,,
12:54:30.079,S,14,12.0,75.1,125.0,,
12:54:30.206,S,14,14.0,74.7,105.0,,
12:54:30.330,S,14,16.0,75.6,106.3,,
12:54:30.393,S,14,18.0,74.8,108.8,,
12:54:30.520,S,14,20.0,75.6,110.6,,
12:54:30.639,S,14,22.0,75.2,113.4,,
12:54:30.768,S,14,24.0,75.3,126.4,,
12:54:30.895,S,14,26.0,75.7,126.9,,
12:54:31.021,S,14,28.0,76.2,130.9,,
12:54:31.085,S,14,30.0,76.3,128.7,,
12:54:31.199,S,14,32.0,76.8,126.6,,
12:54:31.327,S,14,34.0,77.6,124.9,,
12:54:31.455,S,14,36.0,115.6,126.6,,
12:54:31.574,S,14,38.0,117.7,125.7,,
12:54:31.701,S,14,40.0,115.1,125.7,,
12:54:31.829,S,14,42.0,147.4,124.8,,
12:54:31.952,S,14,44.0,148.3,125.2,,
12:54:32.080,S,14,46.0,147.9,124.3,,
12:54:32.207,S,14,48.0,124.5,124.3,,
12:54:32.336,S,14,50.0,104.6,39.9,,
12:54:32.399,S,14,52.0,147.9,38.1,,
12:54:32.525,S,14,54.0,147.9,37.7,,
12:54:32.640,S,14,56.0,147.8,37.2,,
12:54:32.762,S,14,58.0,148.3,36.8,,
12:54:32.895,S,14,60.0,100.3,36.8,,
12:54:32.960,S,14,62.0,148.0,36.3,,
12:54:33.088,S,14,64.0,123.8,36.7,,
12:54:33.200,S,14,66.0,139.5,36.3,,
12:54:33.325,S,14,68.0,128.0,36.2,,
12:54:33.389,S,14,70.0,118.0,35.8,,
12:54:33.515,S,14,72.0,116.4,35.8,,
12:54:33.640,S,14,74.0,93.6,35.8,,
12:54:33.767,S,14,76.0,151.5,35.8,,
12:54:33.829,S,14,78.0,129.3,35.8,,
12:54:33.952,S,14,80.0,88.5,35.7,,
12:54:34.079,S,14,82.0,88.1,35.7,,
12:54:34.144,S,14,84.0,88.1,35.7,,
12:54:34.270,S,14,86.0,87.7,35.7,,
12:54:34.332,S,14,88.0,86.8,35.7,,
12:54:34.460,S,14,90.0,87.2,36.2,,
12:54:34.575,S,14,92.0,53.6,35.8,,
12:54:34.639,S,14,94.0,54.4,35.8,,
12:54:34.768,S,14,96.0,52.7,35.8,,
12:54:34.832,S,14,98.0,53.1,36.2,,
12:54:34.959,S,14,100.0,51.8,36.2,,
12:54:35.023,S,14,102.0,51.8,36.3,,
12:54:35.152,S,14,104.0,52.3,36.7,,
12:54:35.200,S,14,106.0,52.3,36.3,,
12:54:35.327,S,14,108.0,52.3,37.2,,
12:54:35.392,S,14,110.0,52.3,37.2,,
12:54:35.519,S,14,112.0,52.3,37.2,,
12:54:35.583,S,14,114.0,52.3,37.7,,
12:54:35.700,S,14,116.0,51.8,38.5,,
12:54:35.825,S,14,118.0,51.4,85.5,,
12:54:35.887,S,14,120.0,52.3,84.2,,
12:54:36.015,S,14,122.0,51.9,84.5,,
12:54:36.138,S,14,124.0,52.4,84.1,,
12:54:36.208,S,14,126.0,51.9,84.1,,
12:54:36.335,S,14,128.0,52.8,83.7,,
12:54:36.399,S,14,130.0,52.4,84.1,,
12:54:36.512,S,14,132.0,52.9,83.7,,
12:54:36.639,S,14,134.0,53.3,83.6,,
12:54:36.765,S,14,136.0,55.9,78.2,,
12:54:36.827,S,14,138.0,128.0,76.0,,
12:54:36.953,S,14,140.0,109.4,77.2,,
12:54:37.077,S,14,142.0,127.6,76.4,,
12:54:37.200,S,14,144.0,126.3,76.4,,
12:54:37.328,S,14,146.0,111.7,75.5,,
12:54:37.392,S,14,148.0,126.2,76.3,,
12:54:37.520,S,14,150.0,125.3,75.0,,
12:54:37.644,S,14,152.0,111.9,75.4,,
12:54:37.769,S,14,154.0,109.4,74.5,,
12:54:37.887,S,14,156.0,126.2,74.5,,
12:54:37.952,S,14,158.0,112.2,74.5,,
12:54:38.079,S,14,160.0,121.4,74.4,,
12:54:38.207,S,14,162.0,118.1,74.1,,
12:54:38.332,S,14,164.0,122.7,74.0,,
12:54:38.459,S,14,166.0,125.2,74.0,,
12:54:38.576,S,14,168.0,107.1,74.4,,
12:54:38.639,S,14,170.0,122.6,74.0,,
12:54:38.767,S,14,172.0,125.1,74.4,,
12:54:38.895,S,14,174.0,116.3,74.0,,
12:54:39.021,S,14,176.0,125.1,74.0,,
12:54:39.147,S,14,178.0,124.3,74.0,,
12:54:39.264,S,14,180.0,124.8,74.4,,
12:54:39.637,STEP,15,10.3,0.069,-0.016,1.019,-0.53
12:54:40.391,S,15,0.0,83.7,115.2,,
12:54:40.453,S,15,2.0,83.6,114.7,,
12:54:40.575,S,15,4.0,83.6,115.2,,
12:54:40.704,S,15,6.0,83.7,114.7,,
12:54:40.831,S,15,8.0,83.8,97.1,,
12:54:40.958,S,15,10.0,84.2,97.1,,
12:54:41.022,S,15,12.0,84.2,96.2,,
12:54:41.146,S,15,14.0,83.8,95.3,,
12:54:41.264,S,15,16.0,84.7,95.3,,
12:54:41.391,S,15,18.0,85.5,95.7,,
12:54:41.456,S,15,20.0,84.7,94.8,,
12:54:41.584,S,15,22.0,84.8,94.1,,
12:54:41.712,S,15,24.0,85.7,94.5,,
12:54:41.835,S,15,26.0,84.8,94.9,,
12:54:41.951,S,15,28.0,85.3,94.9,,
12:54:42.016,S,15,30.0,86.2,94.9,,
12:54:42.143,S,15,32.0,93.6,94.1,,
12:54:42.272,S,15,34.0,119.7,94.1,,
12:54:42.400,S,15,36.0,120.5,94.9,,
12:54:42.512,S,15,38.0,116.8,94.9,,
12:54:42.640,S,15,40.0,119.7,94.5,,
12:54:42.704,S,15,42.0,118.9,119.8,,
12:54:42.831,S,15,44.0,119.3,121.1,,
12:54:42.956,S,15,46.0,120.5,123.6,,
12:54:43.082,S,15,48.0,159.4,122.7,,
12:54:43.200,S,15,50.0,159.8,122.7,,
12:54:43.328,S,15,52.0,153.0,38.6,,
12:54:43.456,S,15,54.0,159.7,37.3,,
12:54:43.583,S,15,56.0,132.4,36.8,,
12:54:43.710,S,15,58.0,159.2,36.8,,
12:54:43.772,S,15,60.0,133.7,36.3,,
12:54:43.888,S,15,62.0,158.3,35.9,,
12:54:44.016,S,15,64.0,158.3,35.9,,
12:54:44.144,S,15,66.0,158.3,35.8,,
12:54:44.208,S,15,68.0,125.6,35.4,,
12:54:44.326,S,15,70.0,86.0,35.4,,
12:54:44.452,S,15,72.0,86.4,35.4,,
12:54:44.514,S,15,74.0,85.1,35.4,,
12:54:44.639,S,15,76.0,85.6,35.4,,
12:54:44.767,S,15,78.0,85.1,35.4,,
12:54:44.830,S,15,80.0,84.3,35.3,,
12:54:44.956,S,15,82.0,51.7,35.3,,
12:54:45.018,S,15,84.0,50.1,35.3,,
12:54:45.141,S,15,86.0,49.6,35.3,,
12:54:45.204,S,15,88.0,49.2,35.3,,
12:54:45.328,S,15,90.0,49.1,35.4,,
12:54:45.391,S,15,92.0,49.2,35.4,,
12:54:45.521,S,15,94.0,49.6,35.4,,
12:54:45.583,S,15,96.0,49.6,35.4,,
12:54:45.708,S,15,98.0,49.6,35.4,,
12:54:45.770,S,15,100.0,49.6,35.8,,
12:54:45.887,S,15,102.0,49.6,35.8,,
12:54:45.951,S,15,104.0,49.6,36.3,,
12:54:46.080,S,15,106.0,49.2,35.9,,
12:54:46.144,S,15,108.0,49.2,36.3,,
12:54:46.271,S,15,110.0,49.2,36.8,,
12:54:46.336,S,15,112.0,50.1,36.8,,
12:54:46.463,S,15,114.0,49.6,37.3,,
12:54:46.575,S,15,116.0,50.1,38.6,,
12:54:46.640,S,15,118.0,49.7,39.9,,
12:54:46.768,S,15,120.0,49.7,93.6,,
12:54:46.832,S,15,122.0,50.2,93.1,,
12:54:46.961,S,15,124.0,51.0,94.3,,
12:54:47.075,S,15,126.0,51.5,93.8,,
12:54:47.200,S,15,128.0,51.1,92.6,,
12:54:47.264,S,15,130.0,102.6,92.1,,
12:54:47.390,S,15,132.0,104.0,92.5,,
12:54:47.516,S,15,134.0,116.9,92.9,,
12:54:47.638,S,15,136.0,104.8,92.4,,
12:54:47.763,S,15,138.0,103.7,92.5,,
12:54:47.888,S,15,140.0,105.2,92.4,,
12:54:47.951,S,15,142.0,111.0,86.3,,
12:54:48.076,S,15,144.0,112.5,86.6,,
12:54:48.203,S,15,146.0,113.0,85.3,,
12:54:48.329,S,15,148.0,95.7,84.9,,
12:54:48.456,S,15,150.0,96.6,85.3,,
12:54:48.518,S,15,152.0,101.7,84.9,,
12:54:48.640,S,15,154.0,111.6,85.3,,
12:54:48.768,S,15,156.0,106.8,84.0,,
12:54:48.895,S,15,158.0,113.8,84.4,,
12:54:49.021,S,15,160.0,115.4,83.9,,
12:54:49.147,S,15,162.0,114.2,84.4,,
12:54:49.199,S,15,164.0,114.9,83.9,,
12:54:49.327,S,15,166.0,114.5,83.5,,
12:54:49.455,S,15,168.0,114.5,83.5,,
12:54:49.584,S,15,170.0,115.8,83.5,,
12:54:49.712,S,15,172.0,115.3,83.5,,
12:54:49.840,S,15,174.0,114.9,83.5,,
12:54:49.904,S,15,176.0,115.7,83.5,,
12:54:50.031,S,15,178.0,114.9,83.5,,
12:54:50.161,S,15,180.0,115.3,83.4,,
12:54:50.607,STEP,16,10.3,0.061,0.006,0.939,1.22
12:54:51.295,S,16,0.0,93.5,105.7,,
12:54:51.421,S,16,2.0,93.9,105.8,,
12:54:51.547,S,16,4.0,94.0,105.3,,
12:54:51.675,S,16,6.0,93.6,105.3,,
12:54:51.801,S,16,8.0,93.6,104.9,,
12:54:51.856,S,16,10.0,93.6,105.8,,
12:54:51.984,S,16,12.0,93.6,91.9,,
12:54:52.112,S,16,14.0,94.0,91.1,,
12:54:52.240,S,16,16.0,94.1,91.4,,
12:54:52.304,S,16,18.0,93.6,63.3,,
12:54:52.430,S,16,20.0,94.1,63.7,,
12:54:52.544,S,16,22.0,94.2,63.8,,
12:54:52.671,S,16,24.0,93.8,63.8,,
12:54:52.800,S,16,26.0,94.2,65.4,,
12:54:52.857,S,16,28.0,94.2,65.4,,
12:54:52.984,S,16,30.0,94.7,65.4,,
12:54:53.108,S,16,32.0,95.2,65.4,,
12:54:53.171,S,16,34.0,95.2,65.0,,
12:54:53.295,S,16,36.0,95.3,65.1,,
12:54:53.420,S,16,38.0,97.8,66.3,,
12:54:53.546,S,16,40.0,97.5,66.7,,
12:54:53.670,S,16,42.0,96.7,87.7,,
12:54:53.732,S,16,44.0,96.7,90.2,,
12:54:53.858,S,16,46.0,109.2,89.8,,
12:54:53.984,S,16,48.0,185.3,93.6,,
12:54:54.109,S,16,50.0,143.6,125.1,,
12:54:54.237,S,16,52.0,187.0,37.8,,
12:54:54.361,S,16,54.0,131.9,36.9,,
12:54:54.488,S,16,56.0,185.7,36.0,,
12:54:54.544,S,16,58.0,131.5,35.9,,
12:54:54.672,S,16,60.0,186.1,35.9,,
12:54:54.800,S,16,62.0,122.9,35.5,,
12:54:54.928,S,16,64.0,177.8,35.4,,
12:54:54.991,S,16,66.0,177.3,35.0,,
12:54:55.120,S,16,68.0,117.9,35.4,,
12:54:55.231,S,16,70.0,50.1,35.0,,
12:54:55.356,S,16,72.0,50.5,35.0,,
12:54:55.420,S,16,74.0,49.6,35.0,,
12:54:55.482,S,16,76.0,50.0,35.4,,
12:54:55.610,S,16,78.0,48.7,34.9,,
12:54:55.737,S,16,80.0,49.2,34.9,,
12:54:55.798,S,16,82.0,49.2,34.9,,
12:54:55.861,S,16,84.0,48.7,34.9,,
12:54:55.984,S,16,86.0,48.3,34.9,,
12:54:56.048,S,16,88.0,48.3,34.9,,
12:54:56.176,S,16,90.0,48.3,34.9,,
12:54:56.239,S,16,92.0,48.3,35.0,,
12:54:56.364,S,16,94.0,49.1,35.0,,
12:54:56.490,S,16,96.0,48.8,35.0,,
12:54:56.545,S,16,98.0,48.7,35.0,,
12:54:56.672,S,16,100.0,48.3,35.4,,
12:54:56.800,S,16,102.0,48.3,35.4,,
12:54:56.864,S,16,104.0,48.8,35.4,,
12:54:56.927,S,16,106.0,48.4,35.9,,
12:54:56.991,S,16,108.0,49.2,36.3,,
12:54:57.118,S,16,110.0,49.7,36.3,,
12:54:57.181,S,16,112.0,49.3,36.8,,
12:54:57.296,S,16,114.0,49.8,37.3,,
12:54:57.423,S,16,116.0,50.7,38.6,,
12:54:57.488,S,16,118.0,49.8,102.6,,
12:54:57.617,S,16,120.0,109.6,102.1,,
12:54:57.745,S,16,122.0,110.8,101.7,,
12:54:57.871,S,16,124.0,109.5,101.2,,
12:54:58.000,S,16,126.0,108.6,100.7,,
12:54:58.129,S,16,128.0,102.4,101.2,,
12:54:58.185,S,16,130.0,104.4,100.7,,
12:54:58.311,S,16,132.0,110.1,101.1,,
12:54:58.438,S,16,134.0,102.9,98.0,,
12:54:58.560,S,16,136.0,102.2,96.7,,
12:54:58.688,S,16,138.0,102.6,95.8,,
12:54:58.812,S,16,140.0,107.9,95.3,,
12:54:58.938,S,16,142.0,106.2,95.7,,
12:54:59.001,S,16,144.0,103.6,94.8,,
12:54:59.126,S,16,146.0,106.2,94.4,,
12:54:59.249,S,16,148.0,108.2,94.4,,
12:54:59.377,S,16,150.0,104.7,93.9,,
12:54:59.504,S,16,152.0,106.0,93.9,,
12:54:59.627,S,16,154.0,105.2,94.3,,
12:54:59.689,S,16,156.0,104.3,93.8,,
12:54:59.816,S,16,158.0,98.8,93.8,,
12:54:59.936,S,16,160.0,105.1,93.8,,
12:55:00.065,S,16,162.0,106.8,93.8,,
12:55:00.192,S,16,164.0,105.5,93.8,,
12:55:00.255,S,16,166.0,105.0,93.7,,
12:55:00.380,S,16,168.0,99.0,93.3,,
12:55:00.506,S,16,170.0,104.6,93.7,,
12:55:00.624,S,16,172.0,104.6,93.3,,
12:55:00.752,S,16,174.0,104.2,93.3,,
12:55:00.881,S,16,176.0,102.6,93.3,,
12:55:00.944,S,16,178.0,101.8,93.7,,
12:55:01.072,S,16,180.0,105.0,93.7,,
12:55:01.497,STEP,17,10.3,0.051,-0.028,0.988,0.27
12:55:02.252,S,17,0.0,102.9,95.8,,
12:55:02.315,S,17,2.0,102.9,96.3,,
12:55:02.442,S,17,4.0,102.9,96.3,,
12:55:02.560,S,17,6.0,102.5,96.2,,
12:55:02.688,S,17,8.0,104.3,96.7,,
12:55:02.816,S,17,10.0,103.8,96.3,,
12:55:02.881,S,17,12.0,103.0,97.2,,
12:55:03.009,S,17,14.0,103.0,96.7,,
12:55:03.134,S,17,16.0,103.9,97.2,,
12:55:03.248,S,17,18.0,103.1,98.1,,
12:55:03.376,S,17,20.0,103.5,97.3,,
12:55:03.504,S,17,22.0,105.2,97.7,,
12:55:03.632,S,17,24.0,104.1,99.9,,
12:55:03.696,S,17,26.0,103.6,99.9,,
12:55:03.824,S,17,28.0,104.1,100.0,,
12:55:03.936,S,17,30.0,104.1,99.6,,
12:55:04.061,S,17,32.0,103.8,100.9,,
12:55:04.186,S,17,34.0,104.2,100.5,,
12:55:04.250,S,17,36.0,104.6,84.7,,
12:55:04.377,S,17,38.0,106.0,91.9,,
12:55:04.504,S,17,40.0,105.2,112.3,,
12:55:04.624,S,17,42.0,106.1,123.0,,
12:55:04.752,S,17,44.0,104.8,117.0,,
12:55:04.881,S,17,46.0,114.4,245.4,,
12:55:05.007,S,17,48.0,128.8,124.3,,
12:55:05.133,S,17,50.0,127.5,121.8,,
12:55:05.248,S,17,52.0,127.1,37.2,,
12:55:05.376,S,17,54.0,129.3,36.3,,
12:55:05.441,S,17,56.0,128.8,35.9,,
12:55:05.568,S,17,58.0,128.0,35.4,,
12:55:05.696,S,17,60.0,51.4,35.4,,
12:55:05.760,S,17,62.0,50.5,35.4,,
12:55:05.872,S,17,64.0,50.5,34.9,,
12:55:05.936,S,17,66.0,50.5,34.9,,
12:55:06.064,S,17,68.0,49.6,34.5,,
12:55:06.122,S,17,70.0,49.6,34.5,,
12:55:06.256,S,17,72.0,49.6,34.5,,
12:55:06.310,S,17,74.0,49.6,34.5,,
12:55:06.436,S,17,76.0,50.0,34.8,,
12:55:06.500,S,17,78.0,49.2,34.4,,
12:55:06.624,S,17,80.0,49.2,34.4,,
12:55:06.750,S,17,82.0,49.2,34.4,,
12:55:06.812,S,17,84.0,49.2,34.4,,
12:55:06.874,S,17,86.0,49.6,34.4,,
12:55:06.999,S,17,88.0,49.6,34.4,,
12:55:07.126,S,17,90.0,49.2,34.9,,
12:55:07.188,S,17,92.0,49.2,34.5,,
12:55:07.248,S,17,94.0,49.6,34.4,,
12:55:07.377,S,17,96.0,49.7,34.5,,
12:55:07.440,S,17,98.0,49.7,34.9,,
12:55:07.567,S,17,100.0,50.1,34.9,,
12:55:07.630,S,17,102.0,50.2,34.9,,
12:55:07.755,S,17,104.0,51.1,35.4,,
12:55:07.817,S,17,106.0,50.7,35.4,,
12:55:07.936,S,17,108.0,51.6,35.4,,
12:55:08.064,S,17,110.0,96.8,36.3,,
12:55:08.129,S,17,112.0,170.3,36.8,,
12:55:08.318,S,17,114.0,169.5,38.5,,
12:55:08.380,S,17,116.0,170.3,112.2,,
12:55:08.507,S,17,118.0,193.1,111.3,,
12:55:08.689,S,17,120.0,180.4,111.3,,
12:55:08.816,S,17,122.0,192.7,111.2,,
12:55:08.880,S,17,124.0,167.2,111.2,,
12:55:09.072,S,17,126.0,192.3,108.0,,
12:55:09.197,S,17,128.0,192.7,110.2,,
12:55:09.312,S,17,130.0,127.8,106.6,,
12:55:09.440,S,17,132.0,99.4,105.8,,
12:55:09.504,S,17,134.0,101.2,107.0,,
12:55:09.622,S,17,136.0,112.0,105.3,,
12:55:09.750,S,17,138.0,105.1,105.2,,
12:55:09.937,S,17,140.0,158.0,103.9,,
12:55:10.000,S,17,142.0,98.0,104.3,,
12:55:10.125,S,17,144.0,103.7,103.8,,
12:55:10.252,S,17,146.0,98.0,103.8,,
12:55:10.377,S,17,148.0,97.5,103.4,,
12:55:10.440,S,17,150.0,99.2,103.4,,
12:55:10.561,S,17,152.0,96.2,103.3,,
12:55:10.688,S,17,154.0,97.0,102.9,,
12:55:10.817,S,17,156.0,96.6,103.3,,
12:55:10.943,S,17,158.0,97.4,102.8,,
12:55:11.069,S,17,160.0,95.7,102.8,,
12:55:11.194,S,17,162.0,96.1,102.4,,
12:55:11.249,S,17,164.0,96.1,102.8,,
12:55:11.376,S,17,166.0,95.6,102.3,,
12:55:11.505,S,17,168.0,96.1,102.7,,
12:55:11.633,S,17,170.0,95.6,102.7,,
12:55:11.760,S,17,172.0,95.3,102.7,,
12:55:11.824,S,17,174.0,96.5,102.3,,
12:55:11.937,S,17,176.0,95.6,102.7,,
12:55:12.065,S,17,178.0,95.7,102.7,,
12:55:12.192,S,17,180.0,95.6,103.2,,
12:55:12.689,STEP,18,10.3,0.093,-0.023,1.059,-0.26
12:55:13.376,S,18,0.0,112.5,85.4,,
12:55:13.504,S,18,2.0,114.7,85.4,,
12:55:13.569,S,18,4.0,106.2,86.2,,
12:55:13.697,S,18,6.0,107.0,85.4,,
12:55:13.821,S,18,8.0,105.7,85.8,,
12:55:13.936,S,18,10.0,106.2,85.8,,
12:55:14.064,S,18,12.0,108.3,86.7,,
12:55:14.193,S,18,14.0,113.9,85.9,,
12:55:14.256,S,18,16.0,113.6,87.2,,
12:55:14.384,S,18,18.0,114.8,86.3,,
12:55:14.512,S,18,20.0,114.8,86.8,,
12:55:14.638,S,18,22.0,108.0,87.7,,
12:55:14.764,S,18,24.0,114.9,87.7,,
12:55:14.827,S,18,26.0,115.8,88.6,,
12:55:14.954,S,18,28.0,116.7,89.1,,
12:55:15.079,S,18,30.0,115.5,90.3,,
12:55:15.201,S,18,32.0,116.8,90.4,,
12:55:15.328,S,18,34.0,117.3,91.2,,
12:55:15.455,S,18,36.0,170.9,92.1,,
12:55:15.579,S,18,38.0,142.4,94.2,,
12:55:15.707,S,18,40.0,171.7,122.3,,
12:55:15.830,S,18,42.0,163.4,126.6,,
12:55:15.953,S,18,44.0,135.2,125.3,,
12:55:16.081,S,18,46.0,120.2,125.7,,
12:55:16.206,S,18,48.0,135.6,119.1,,
12:55:16.334,S,18,50.0,119.8,114.9,,
